emp_no;posisi_id
88-0012;20144
12-0658;20144
00-0530;20144
11-0406;20144
89-0299;20144
95-0711;20144
95-1051;20144
16-0193;20144
95-0466;20144
89-0599;20122
04-0086;20146
16-1413;20146
95-1138;20146
15-1035;20146
12-1123;20146
14-0070;20146
04-0145;20146
16-0385;20146
15-1036;20146
13-0710;20146
13-0096;20146
07-0241;20146
07-0261;20146
13-0093;20146
05-0046;20146
11-0684;20146
10-0006;20146
16-1425;20146
05-0042;20146
16-0196;20146
00-0212;20124
04-0143;20148
13-0705;20148
12-0848;20148
11-0518;20148
11-0429;20148
11-0671;20148
12-1130;20148
13-0707;20148
13-0714;20148
14-0318;20148
11-0349;20148
11-0655;20148
11-0204;20148
13-0715;20148
00-0155;20148
13-0984;20148
11-0339;20148
11-0203;20148
16-0508;20148
00-0310;20148
00-0160;20106
95-0997;20126
91-0609;20150
12-0853;20150
11-0392;20150
11-0653;20150
12-0662;20150
16-0381;20150
95-0209;20150
11-0688;20150
11-0365;20150
11-0721;20150
11-0382;20150
08-0264;20150
08-0248;20150
11-0394;20150
12-1127;20150
11-0358;20150
12-0857;20150
11-0333;20150
11-0363;20150
13-0725;20150
11-0205;20150
13-0089;20150
11-0712;20150
95-1049;20128
12-1122;20152
16-0372;20152
00-0147;20152
03-0090;20152
01-0027;20152
16-0278;20152
16-0391;20152
95-0995;20152
11-0408;20152
90-0438;20152
11-0206;20152
07-0242;20152
11-0417;20152
13-0718;20152
12-1111;20152
04-0160;20152
13-0087;20152
08-0234;20152
12-0657;20152
94-0058;20130
16-1423;20154
16-0511;20154
16-0510;20154
93-0829;20154
00-0156;20154
95-0969;20154
13-0091;20154
11-0327;20154
13-0716;20154
05-0038;20154
13-0094;20154
10-0590;20154
13-0717;20154
14-0311;20154
12-1112;20154
10-0353;20154
00-0523;20154
13-0983;20154
13-0719;20154
13-0724;20154
00-0323;20156
10-0593;20158
00-0338;20158
11-0672;20158
90-0310;18802
91-0373;18804
93-0505;18803
89-0201;18805
89-0600;18806
16-1975;18807
00-0333;18808
12-0557;18809
89-0818;18810
00-0418;18815
00-0668;18815
16-0162;18815
00-0503;18815
87-0125;18815
12-0088;18815
02-0200;18815
16-0146;18815
20-0700;18815
12-1102;18815
10-0956;18815
13-0925;18815
04-0051;18815
11-0353;18815
11-0488;18815
00-0740;18811
08-0419;18817
99-0101;18817
95-0642;18817
00-0671;18817
95-0648;18817
05-0172;18817
99-0110;18817
04-0481;18817
11-0484;18817
00-0307;18817
12-0093;18817
12-0903;18817
90-0720;18817
97-0277;18812
08-0072;18819
04-0216;18819
13-0821;18819
01-0038;18819
06-0157;18819
08-0465;18819
16-0519;18819
04-0103;18819
16-0280;18819
18-0179;18819
00-0118;18819
13-0823;18819
16-0629;18819
99-0443;18813
16-0141;18821
14-0150;18821
12-0099;18821
13-0827;18821
05-0204;18821
89-0528;18821
16-0641;18821
16-1398;18821
93-0860;18821
91-0315;18821
11-0802;18821
89-0719;18821
13-0993;18821
89-0817;18821
16-1399;18821
88-0508;18822
94-0570;18827
11-0797;18827
13-0178;18827
10-0681;18827
13-0994;18827
03-0424;18827
16-0404;18827
11-0772;18827
11-0481;18827
11-0367;18827
90-0492;18827
04-0019;18827
11-0693;18827
00-0331;18827
96-0666;18823
16-0633;18829
16-0399;18829
16-0512;18829
16-0279;18829
16-0517;18829
15-0884;18829
16-0521;18829
16-0516;18829
20-0704;18829
11-0799;18829
16-0628;18829
89-0816;18829
00-0335;18824
12-0094;18831
00-0133;18831
13-0029;18831
13-0988;18831
00-0141;18831
13-0820;18831
11-0795;18831
16-0392;18831
16-0144;18831
10-0003;18831
15-0889;18831
05-0199;18831
03-0427;18831
16-0631;18831
00-0670;18831
95-0497;18825
10-0868;18833
08-0432;18833
13-0991;18833
17-0113;18833
06-0148;18833
89-0098;18833
12-0097;18833
16-1897;18833
16-0518;18833
87-0159;18833
16-0282;18833
00-0132;18833
04-0079;18833
00-0608;18834
90-0722;18843
13-0816;18843
13-0817;18843
16-1400;18843
00-0131;18843
93-0310;18835
16-0281;18845
16-0145;18845
16-0635;18845
96-0275;18845
08-0436;18845
12-0092;18845
13-0814;18845
11-0351;18845
94-0123;18836
16-0643;18847
89-0657;18847
16-0520;18847
16-0161;18847
06-0120;18847
16-0513;18847
12-0089;18847
99-0191;18837
13-0819;18849
00-0421;18849
16-0959;18849
16-0150;18849
90-0719;18849
13-0824;18849
95-0371;18838
12-0091;18851
16-0639;18851
16-0143;18851
90-0725;18851
08-0416;18851
16-0624;18851
00-0336;18839
00-0142;18853
13-0813;18853
16-0371;18853
16-1390;18853
93-0007;18853
11-0794;18853
-;18840
08-0459;18855
14-0146;18855
04-0113;18855
90-0721;18855
12-0871;18855
16-0514;18855
90-0711;18841
99-0089;18857
13-0182;18857
13-0826;18857
12-0101;18857
12-0100;18857
-;19172
15-0890;19178
16-1396;19178
01-0040;19173
16-0147;19180
00-0135;19180
00-0134;19174
00-0605;19182
89-0655;19182
89-0720;19176
15-0893;19184
08-0003;19184
08-0457;18858
10-0955;18860
90-0790;18860
90-0330;18860
-;18860
08-0585;18860
97-0431;18860
97-0068;18860
08-0469;18860
03-0425;18861
97-0343;18862
06-0061;18863
-;18864
06-0081;18869
15-0882;18875
99-0116;18875
95-0093;18875
15-0229;18875
91-0694;18875
94-0472;18875
95-0560;18875
20-0995;18870
05-0467;18877
00-0140;18877
10-0850;18877
10-0687;18877
16-1391;18877
95-0975;18877
08-0418;18877
91-0741;18872
12-0878;18879
06-0153;18879
90-0518;18879
14-0105;18879
11-0480;18879
13-0183;18879
96-0654;18873
11-0800;18881
20-1101;18881
06-0156;18881
88-0451;18881
08-0583;18881
00-0722;18881
91-0768;18865
89-0598;18882
16-0742;18887
13-0180;18887
94-0290;18887
07-0010;18887
95-0327;18887
95-0441;18887
94-0485;18887
89-0718;18887
95-0410;18887
91-0654;18883
94-0382;18889
20-1428;18889
89-0669;18889
94-0419;18889
14-0148;18889
14-0152;18889
95-0302;18889
20-0092;18884
91-0835;18891
10-0845;18891
11-0082;18891
13-0189;18891
91-0444;18885
08-0023;18893
00-0723;18893
10-0134;18893
11-0792;18893
00-0710;18893
89-0447;18866
93-0806;18894
94-0231;18911
00-0129;18911
88-0356;18911
95-1054;18911
89-0656;18911
06-0121;18911
99-0109;18911
99-0112;18911
94-0363;18895
13-0186;18914
13-0179;18914
16-1397;18914
96-0013;18914
00-0211;18914
16-1393;18914
95-0614;18896
99-0190;18916
16-0963;18916
06-0154;18916
08-0073;18916
11-0489;18916
99-0189;18897
10-0686;18919
03-0498;18919
06-0142;18919
12-0877;18919
99-0434;18919
91-0805;18867
90-0714;18921
95-1001;18922
91-0769;18922
16-0630;18922
97-0276;18922
10-0675;18922
99-0092;18922
12-0881;18922
11-0483;18922
94-0319;18905
18-0177;18923
15-0891;18923
06-0149;18923
12-0880;18923
06-0146;18923
08-0458;18923
13-0825;18923
12-0568;18923
12-0095;18923
89-0675;18907
93-0928;18925
95-1055;18925
00-0306;18925
16-0964;18925
14-0199;18925
91-0764;18908
89-0704;18927
00-0695;18927
00-0128;18927
08-0456;18927
10-0140;18927
00-0689;18927
03-0501;18928
95-0329;18970
11-0790;18974
14-0198;18974
95-0224;18974
04-0482;18974
10-0141;18974
89-0665;18971
96-0274;18977
10-0684;18977
14-0192;18977
94-0574;18977
91-0746;18972
10-0957;18980
00-0208;18980
16-0634;18980
10-0854;18980
95-1061;18929
95-0103;18983
00-0512;18985
16-0626;18985
16-0640;18985
91-0105;18985
16-1394;18985
14-0189;18985
20-0987;18986
10-0844;18990
06-0141;18990
13-0181;18990
13-0815;18990
14-0196;18990
04-0078;18990
00-0620;18993
11-0485;18995
08-0464;18995
11-0796;18995
11-0486;18995
95-0655;18995
94-0369;18968
-;18996
10-0849;18998
15-0886;18998
14-0195;18998
13-0822;18998
11-0083;18998
20-0118;18999
04-0112;19001
00-0334;19001
96-0332;19001
14-0188;19001
10-0135;19001
11-0801;19002
11-0803;19004
00-0734;19004
15-1039;19004
10-0966;19004
16-0627;19004
90-0176;18969
91-0022;19005
99-0111;19007
08-0467;19007
13-0187;19007
04-0382;19007
16-2096;19007
96-0032;19008
14-1036;19010
16-0632;19010
16-0636;19010
08-0466;19010
00-0039;19011
11-0798;19013
11-0084;19013
11-0482;19013
12-0096;19013
14-0197;19013
13-0188;19013
08-0582;19014
08-0584;19014
95-1059;19015
96-0117;19016
94-0509;19017
00-0330;19018
14-0914;19019
06-0144;19020
91-0836;19021
10-0858;19022
93-0896;19023
95-0253;19024
00-0189;19025
99-0187;19026
06-0147;19027
10-0963;19029
13-0388;19029
88-0352;19029
94-0266;19029
03-0500;19030
06-0152;19032
12-0098;19032
14-0191;19032
20-0707;19032
06-0143;19033
95-0663;19035
95-0854;19035
16-0625;19035
89-0601;19035
20-0701;19035
12-0084;19035
10-0958;19036
00-0126;19037
10-0846;19038
16-0638;19040
12-0104;19040
12-0107;19040
13-0389;19040
20-0697;19040
94-0124;19041
16-2214;19043
12-0086;19043
-;19043
08-0463;19044
90-0208;19046
04-0228;19046
16-1395;19046
08-0454;19046
20-0706;19046
12-0105;19046
10-0859;19046
06-0145;19047
97-0366;19048
20-0992;19049
13-0392;19051
20-0703;19051
10-0959;19051
16-2216;19051
16-0637;19051
12-0106;19052
92-0188;19054
92-0182;19054
13-0386;19054
99-0445;19055
13-0385;19057
20-0705;19057
99-0193;19057
95-0996;19058
08-0071;19059
10-0680;19060
20-0699;19062
16-2215;19062
13-0390;19062
20-0984;19063
10-0860;19065
05-0394;19065
12-0085;19065
15-1041;19065
16-0961;19065
93-0695;19065
04-0080;19066
08-0420;19068
10-0143;19068
16-0642;19068
20-0702;19068
00-0610;19069
96-0120;19070
14-0989;19073
11-0081;19073
15-1043;19073
12-0103;19073
10-0688;19073
16-1893;19073
90-0081;19073
16-0395;19074
00-0706;19075
10-0842;19077
16-1894;19077
15-1040;19077
95-0046;19077
08-0468;19077
89-0667;19077
03-0499;19079
95-0574;19080
08-0808;19082
14-0988;19082
89-0152;19082
89-0732;19082
10-0683;19082
94-0195;19082
16-1896;19082
00-0190;19082
89-0670;19084
95-0651;19085
14-1103;19087
16-1892;19087
15-1042;19087
00-0263;19087
16-1900;19087
89-0659;19089
99-0115;19090
91-0744;19090
94-0103;19091
95-0107;19092
91-0025;19094
10-0954;19094
16-0515;19094
91-0756;19094
05-0131;19094
08-0460;19094
90-0715;19094
95-0434;19094
10-0132;19094
89-0316;19094
15-0883;19094
95-0105;19097
16-0401;19097
97-0325;19097
12-0090;19097
16-0406;19097
05-0049;19095
12-0102;19106
89-0689;19106
14-0190;19106
95-1004;19106
95-1053;19106
16-0403;19106
95-1060;19106
12-1116;19106
93-0866;19106
-;19106
95-0857;19106
10-0138;19109
91-0702;19109
89-0758;19109
99-0402;19109
08-0433;19109
95-0690;19122
15-0888;19124
91-0563;19124
08-0417;19124
16-0394;19124
94-0283;19124
96-0276;19124
00-0638;19124
95-1009;19124
95-1062;19124
05-0135;19124
97-0258;19126
11-0199;19126
16-0407;19126
16-0400;19126
15-0887;19126
16-0393;19127
16-0402;19130
89-0705;19130
16-0405;19130
94-0232;19130
12-0087;19130
10-0964;19130
94-0056;19130
12-0109;19130
96-0281;19130
10-0139;19130
95-1052;19130
15-0892;19133
16-0398;19133
04-0014;19133
16-0396;19133
17-0797;19133
00-0035;19138
97-0371;19141
95-0121;20395
89-0010;20396
89-0352;20397
93-0180;20398
90-0705;20399
89-0392;20400
08-0342;20401
-;20402
11-0377;19147
93-0511;18295
97-0001;18296
94-0016;18297
94-0584;18306
90-0095;18308
94-0583;18308
20-0132;18310
20-0142;18311
10-0690;18312
20-0107;18313
97-0327;18298
15-0640;18317
95-0424;18319
15-0639;18321
15-0648;18322
00-0398;18324
92-0090;18299
08-0349;18300
14-0920;18315
10-0023;18326
15-0645;18301
08-0217;18328
-;18330
99-0117;18302
04-0043;18342
08-0062;18343
00-0161;18344
97-0323;18345
99-0162;18346
99-0429;18347
94-0244;18348
03-0564;18349
00-0162;18350
94-0091;18351
08-0016;18352
06-0138;18353
08-0148;18354
12-0352;18355
10-0857;18356
13-0638;18303
16-1977;18357
07-0153;18358
15-0644;18304
89-0775;18341
17-0743;18323
95-0891;18170
13-0492;18171
12-0558;18172
12-0004;18173
08-0344;18174
13-0731;18175
14-0929;18176
13-1021;18177
04-0279;18178
08-0333;18179
08-0438;18180
00-0665;18181
10-0198;18182
13-0766;18183
20-0167;18184
20-0120;18185
20-0993;18186
20-0994;18187
94-0450;18188
91-0808;18189
00-0763;18190
-;18192
17-0801;18209
08-0672;18193
15-0206;18211
93-0865;18195
94-0617;18195
93-0474;18195
88-0463;18195
17-0705;18196
06-0151;18197
94-0578;18198
14-0151;18199
95-0616;18200
11-0131;18201
94-0698;18202
93-0063;18203
99-0106;18204
10-0711;18205
-;18206
00-0313;18207
20-1240;20452
92-0059;20452
04-0009;20454
04-0284;18272
89-0709;18273
08-0347;18274
00-0646;18279
89-0443;18280
12-0883;18280
88-0522;18275
15-0646;18276
07-0157;18277
16-1973;18281
15-0647;18282
97-0016;18283
14-0907;18284
08-0331;18285
20-0983;18394
93-0056;18395
95-0821;18396
13-0278;18397
93-0396;18398
93-0320;18399
90-0611;18400
91-0739;18401
13-0281;18402
95-0872;18403
00-0192;18404
93-0790;18405
95-0541;18406
13-0280;18407
95-0217;18408
96-0194;18409
93-0057;18410
89-0708;18411
95-0867;18412
93-0482;18413
00-0125;18414
13-0741;18415
03-0505;18416
00-0315;18417
15-1048;18417
-;18418
93-0590;18419
90-0017;18420
95-0240;18421
14-0183;18422
14-0179;18422
14-0184;18422
95-0875;18423
13-0283;18424
14-0181;18424
87-0023;18425
94-0371;18426
94-0538;18427
89-0369;18428
16-0487;18428
11-0447;18428
94-0102;18429
12-0913;18430
95-0809;18431
95-0236;18432
96-0204;18433
10-0344;18433
15-0871;18433
17-0493;18433
03-0507;18433
07-0162;18433
16-0502;18433
95-0815;18433
12-0912;18433
08-0046;18433
04-0015;18433
04-0492;18433
08-0332;18433
08-0356;18433
13-0076;18433
95-0874;18433
16-0362;18433
97-0114;18433
91-0106;18433
16-2099;18433
13-0159;18433
13-0393;18433
14-0322;18433
12-0078;18433
94-0676;18433
15-0863;18433
96-0162;18433
11-0830;18433
-;18434
10-0747;18435
12-0886;18435
99-0423;18435
13-0166;18435
93-0319;18435
08-0352;18435
95-0803;18435
90-0240;18435
89-0556;18435
04-0061;18435
95-0811;18435
07-0164;18435
90-0377;18435
95-0629;18435
12-1227;18435
89-0710;18436
95-0866;18437
95-0810;18438
00-0256;18438
00-0119;18438
17-0498;18438
04-0091;18438
08-0047;18438
08-0051;18438
93-0321;18438
03-0511;18438
16-1430;18438
08-0384;18438
97-0017;18438
08-0365;18438
12-0367;18438
13-0158;18438
12-1219;18438
12-0369;18438
13-0165;18438
16-0154;18438
10-0343;18438
13-0080;18438
13-0081;18438
12-0080;18438
08-0362;18438
12-0916;18438
13-0078;18438
96-0006;18439
94-0540;18440
93-0804;18440
96-0610;18440
95-0804;18440
17-0500;18440
94-0678;18440
95-0778;18440
96-0165;18440
08-0386;18440
04-0489;18440
17-0497;18440
94-0267;18440
08-0334;18440
95-0216;18440
12-0908;18440
95-0826;18440
94-0179;18440
99-0205;18441
94-0025;18442
12-0910;18443
13-0084;18443
16-0361;18443
97-0391;18443
11-0833;18443
12-0709;18443
91-0534;18443
12-0366;18443
89-0687;18443
07-0158;18443
07-0156;18443
95-0508;18443
12-0893;18443
13-0394;18443
16-0656;18443
95-0449;18443
95-0807;18443
15-0873;18443
10-0667;18443
95-0812;18443
89-0688;18443
96-0196;18443
12-0082;18443
12-0376;18443
08-0028;18443
13-0161;18443
00-0121;18443
95-0445;18444
08-0036;18445
95-0863;18445
16-1439;18445
08-0370;18445
12-0075;18445
13-0829;18445
96-0643;18445
12-0915;18445
03-0519;18445
16-1437;18445
87-0106;18445
93-0173;18445
93-0399;18445
10-0749;18445
16-1436;18445
16-2097;18445
96-0361;18445
95-0231;18446
95-0805;18447
17-0495;18448
95-0779;18448
17-0494;18448
90-0683;18448
00-0123;18448
99-0397;18448
16-0649;18448
16-1433;18448
16-0155;18448
16-0650;18448
95-0871;18448
99-0424;18448
99-0414;18448
04-0096;18448
13-0086;18448
12-0372;18448
13-0160;18448
91-0759;18448
94-0391;18448
11-0836;18448
08-0037;18448
08-0380;18448
07-0163;18448
11-0837;18448
08-0035;18448
12-0076;18448
08-0042;18448
96-0203;18449
04-0056;18450
95-0634;18450
16-2098;18450
16-2100;18450
00-0312;18450
91-0760;18450
13-0162;18450
00-0317;18450
95-0244;18450
96-0198;18450
08-0039;18450
12-0368;18450
16-1438;18450
08-0381;18450
12-0374;18450
95-0728;18450
95-0447;18455
97-0217;18456
14-0154;18457
13-0583;18457
04-0115;18457
04-0488;18457
00-0409;18458
08-0034;18459
15-1047;18459
00-0654;18459
16-0657;18459
02-0267;18460
16-1441;18461
12-1217;18461
14-0908;18462
91-0140;18463
96-0209;18467
12-0909;18468
16-1452;18468
00-0257;18468
16-0647;18468
16-1443;18468
08-0369;18468
95-0869;18464
14-0905;18465
14-0916;18466
93-0475;18469
95-0247;18470
96-0575;18471
16-1453;18471
16-1447;18471
16-0151;18471
16-0359;18471
16-0360;18471
16-1053;18471
16-0160;18471
12-0672;18471
16-0645;18471
16-0969;18471
12-0873;18471
11-0448;18471
11-0450;18471
16-0500;18471
00-0677;18471
10-0743;18471
11-0451;18471
94-0542;18472
93-0901;18473
95-0825;18473
08-0391;18473
08-0353;18473
03-0506;18473
96-0651;18473
16-1190;18473
00-0640;18473
16-1189;18473
93-0322;18474
08-0045;18475
96-0009;18475
12-0377;18475
95-0831;18475
00-0403;18475
08-0389;18475
08-0359;18475
04-0491;18475
99-0223;18475
95-0111;18475
96-0003;18475
08-0044;18475
95-0451;18475
00-0197;18475
00-0201;18475
16-0358;18475
12-0911;18475
93-0905;18475
08-0026;18475
96-0642;18476
16-0651;18477
08-0052;18477
12-0708;18477
96-0317;18477
07-0167;18477
12-0710;18477
16-0652;18477
13-0830;18477
00-0198;18477
13-0833;18477
93-0833;18477
08-0355;18477
16-1055;18477
11-0838;18477
13-0396;18477
12-0670;18477
16-0659;18477
12-1223;18477
14-0201;18477
14-0917;18478
15-1044;18479
13-0585;18479
10-0434;18479
04-0097;18479
03-0512;18479
14-0180;18479
95-1167;18479
08-0358;18479
93-0099;18480
96-0208;18481
11-0454;18514
16-0363;18514
12-0894;18514
12-0897;18514
10-0665;18514
16-1052;18514
16-0364;18514
08-0366;18514
88-0241;18514
12-0704;18514
16-1049;18514
16-0366;18514
16-0365;18514
16-1047;18514
11-0831;18514
97-0383;18514
99-0395;18482
08-0387;18483
08-0360;18483
12-0072;18483
95-0513;18483
16-0658;18483
07-0168;18483
00-0316;18483
95-0630;18483
94-0175;18484
16-1051;18485
16-1050;18485
95-0446;18485
08-0363;18485
95-0631;18485
12-0665;18485
12-0373;18485
91-0750;18485
16-1445;18485
16-0654;18485
12-0874;18485
08-0030;18485
08-0390;18485
97-0385;18485
98-0129;18485
16-0967;18485
16-1046;18485
16-1444;18485
95-0489;18485
97-0311;18486
16-0653;18487
11-0453;18487
97-0379;18487
10-0431;18487
94-0216;18487
13-0395;18487
95-0806;18487
16-0966;18487
16-0646;18487
00-0258;18487
14-0208;18487
96-0611;18487
01-0031;18487
16-0644;18487
13-0832;18487
11-0452;18487
99-0208;18487
12-1229;18487
11-0446;18487
14-0919;18488
94-0012;18489
12-0378;18489
15-1045;18489
95-0632;18489
12-0668;18489
14-0182;18489
11-0543;18489
12-0917;18489
08-0361;18489
89-0644;18490
94-0178;18491
16-0482;18492
14-0153;18492
16-1054;18492
07-0159;18492
16-0480;18492
16-0481;18492
16-0159;18492
16-1056;18492
08-0032;18492
00-0259;18492
85-0036;18492
16-1450;18492
16-0483;18492
16-1057;18492
11-0449;18492
97-0316;18492
11-0456;18492
95-0453;18493
97-0315;18494
07-0169;18494
16-0965;18494
04-0090;18494
10-0429;18494
95-0218;18494
99-0426;18494
16-1448;18494
12-0371;18494
93-0703;18495
08-0029;18496
08-0041;18496
94-0675;18496
88-0448;18496
08-0055;18496
16-0648;18496
95-0443;18496
04-0565;18496
16-1442;18496
04-0114;18496
04-0567;18496
94-0282;18496
07-0230;18496
99-0422;18496
00-0314;18496
99-0399;18496
08-0388;18496
95-0691;18496
13-0164;18496
95-0214;18497
08-0372;18498
16-0661;18498
94-0420;18498
16-1058;18498
12-1222;18498
12-0706;18498
12-0671;18498
13-0289;18498
14-0209;18498
03-0509;18498
16-0153;18498
16-0662;18498
08-0043;18498
11-0458;18498
04-0487;18498
12-0891;18498
08-0374;18498
10-0745;18498
14-0915;18499
14-0185;18500
13-0287;18500
13-0282;18500
16-1449;18500
00-0120;18500
95-0730;18500
15-1046;18500
00-0444;18500
95-1168;18500
93-0750;18501
95-0827;18502
16-1451;18503
16-0485;18503
16-0158;18503
16-1064;18503
16-0501;18503
10-0432;18503
00-0641;18503
16-0484;18503
97-0317;18503
13-0397;18503
03-0518;18503
11-0464;18503
12-0669;18503
16-1062;18503
00-0416;18503
04-0058;18503
95-0361;18503
16-1454;18503
11-0459;18503
88-0084;18504
03-0513;18505
95-0448;18505
00-0261;18505
16-1388;18505
08-0377;18505
00-0441;18505
16-0663;18505
95-0865;18506
00-0205;18507
08-0027;18507
07-0231;18507
08-0382;18507
14-0206;18507
95-0956;18507
00-0650;18507
95-0731;18507
89-0153;18507
95-0490;18507
00-0122;18507
97-0014;18507
96-0446;18507
00-0656;18507
08-0383;18507
12-0079;18507
91-0207;18507
97-0013;18507
95-0426;18508
16-1065;18509
12-1225;18509
08-0038;18509
95-0808;18509
94-0070;18509
99-0411;18509
08-0376;18509
08-0379;18509
16-0655;18509
08-0033;18509
04-0021;18509
12-0885;18509
95-0725;18509
16-1063;18509
96-0106;18509
11-0840;18509
91-0708;18509
98-0127;18509
12-0887;18509
14-0918;18510
12-0914;18511
14-0187;18511
15-1055;18511
04-0016;18511
14-0186;18511
12-0667;18511
03-0517;18511
95-0539;18511
92-0155;18512
95-0249;18513
17-0400;10811
88-0155;10814
91-0453;10906
12-0450;10818
15-0834;10908
15-0669;14420
-;10910
90-0427;10820
91-0007;10911
89-0305;10821
90-0663;10912
99-0262;10822
90-0425;10913
95-0384;10823
94-0491;10915
15-0674;10916
13-1026;10917
16-0699;10918
17-0781;14284
14-0356;10828
14-0555;10829
15-0339;10832
14-0547;10833
10-0282;10836
14-0344;10837
10-0280;10840
14-0545;10841
90-0195;10920
97-0291;10921
16-1231;10922
14-0553;10924
11-0594;10927
90-0311;10930
10-0279;10933
16-1607;10934
14-0351;10937
16-1781;10938
16-1632;10940
16-1705;10943
14-0340;10945
16-0703;10946
16-0613;10948
16-1779;10950
16-1148;10951
10-0492;10953
16-2224;10954
14-0554;10957
16-1615;10958
14-0762;10960
16-1133;10962
16-1104;10963
11-0605;10965
16-2231;10966
12-0448;10969
16-1643;10972
16-0713;10973
16-1622;10975
10-0082;10977
16-2232;10826
14-0449;10981
16-1647;10983
17-0779;14283
14-0350;10985
16-1879;14708
10-0487;10990
16-1863;10991
15-1061;10993
16-1856;10994
16-1730;10997
15-0815;10998
15-0817;11000
11-0312;11004
16-2325;14706
10-0097;11007
16-1772;11011
16-0284;11012
16-0566;11014
11-0307;11017
16-1832;11018
